15.75,25.5,
13,32.25,
18.5,26.25,
16.75,25,
33,18,
11,27,
16.5,23.5,
23.25,21,
26.25,28.25,
21,17.25,
14.75,19.5,
29,32.25,
20.5,23.25,
24.25,17.5,
23.25,23.25,
25.5,10.75,
29,17.5,
10.75,26,
15,20.25,
23.25,18.75,
23.25,16,
19,22.25,
23.75,25.75,
28.75,15.5,
29,18.25,
25.5,14.75,
26.25,20.25,
22.75,17,
29,23,
26,10.75,
