8.25,12.5,12,
12.25,6.5,3.75,
7.25,1.75,18.75,
4.75,7.75,11.25,
5.25,6.5,9,
11.75,4.25,15.75,
8.75,8.5,8.5,
9.5,6,12.25,
6.5,12,9.5,
7.25,11.75,9.25,
5.25,11.5,13.75,
4,7.5,5.5,
12.25,4.75,7,
14,5.5,12.25,
9,3.75,8.75,
10,13.5,12,
10.5,7,7,
6,16.75,12.25,
8.5,12.75,10.25,
14.5,11,4.25,
10.5,9,13,
6,8.5,10.75,
2.5,13.5,8,
4.5,10.5,12.75,
7.5,9,4.25,
16.5,5.25,11.5,
6,9.25,6,
10.5,9,12.25,
8.25,13,3,
11.25,11.75,12,
