86.5,79,86.75,
58.75,85.25,101.25,
70.75,69,98.75,
59.75,82.75,86.75,
89.25,96.25,85.5,
59.5,79.5,93,
81.75,74.75,104.75,
80,98.25,72,
86.5,57,75.25,
99.25,78,109,
108.25,60.75,71.25,
83.25,92.5,81,
63.25,72,55.5,
115.5,88.5,68.5,
58.5,79.75,83.75,
97.75,51,84.5,
69,91.5,74.5,
95.25,73.25,97.75,
85.25,55.25,93,
91,101.5,74.5,
82.25,105.25,86,
66.75,66.25,85.25,
75.25,87.5,47.25,
77,82.75,111,
113.5,62.5,73.25,
85.75,64.5,79.5,
97,64.25,61,
95.5,73.5,75,
70.25,84.25,94.5,
96.5,69.75,80.5,
