38.75,43,
49,41,
62.25,47.75,
60.75,48,
69.5,63.75,
59.25,75.75,
34.5,58,
54.25,67.25,
47.5,76,
58.75,62.25,
45.75,60.75,
91,79.5,
62,59,
51,39.75,
69,70.25,
62,56.25,
55.5,63.5,
60.5,50,
54.25,48,
47.5,66.5,
49,54.5,
67.25,78.25,
52.5,54.5,
62,57.75,
56.75,38,
44,54.5,
73,44,
53.25,65,
64.5,80.75,
59.25,69.5,
