539.25,540.75,
494,520.25,
483.5,493.5,
543.25,553.75,
539.25,540.25,
431,429,
561.5,535.25,
545.75,516,
465,475.5,
467.25,478.5,
571,590.75,
469.25,501.5,
548.75,540.75,
544.25,535.25,
590.25,553,
532.75,551.75,
444.75,442.25,
555,522.75,
559.75,557.25,
551.75,552,
544.25,527.5,
478.25,497.75,
533,528,
500,524.25,
541,541.5,
554.25,523.75,
542,534.75,
532.5,531.25,
422.5,454.25,
529.75,515.25,
