235,194.75,
162.5,195.75,
215,206.25,
183,205,
179.5,204.25,
207.25,209.75,
181.5,185.5,
216.75,197.5,
215.5,221,
206.25,152.5,
197.75,198.5,
152.75,186.25,
225.5,225,
188,226.5,
212.5,201,
181,206.25,
228,205.5,
192,170.25,
177,199.5,
175.25,141.25,
197.5,202.75,
183.75,248,
200.75,177.5,
213.75,214,
164,142.25,
188.5,231.75,
194.75,174.25,
180,211.75,
143,194.75,
181.25,184.75,
