257,269.25,
279.25,209.25,
235.75,235.25,
212.5,248.5,
246,204.75,
230,238.5,
221.5,212.25,
217.25,257,
229.5,235.25,
232.5,204.75,
292.25,314.5,
229.5,232.25,
265.75,281.25,
232.5,274.25,
221.75,259.5,
266.25,262.25,
208.25,252.25,
238,253,
248.5,253.75,
231.5,256.25,
243,217,
280.75,255.75,
257,251.5,
274.5,270.75,
226.5,262,
269.5,261,
257.5,261.75,
219,227.25,
241.5,242,
231,231,
